鼻子,右眼,左眼,右耳,左耳,右肩,左肩,右肘,左肘,右手,左手,右胯,左胯,右膝盖,左膝盖,右脚踝,左脚踝
"[803.2461547851562, 486.5948181152344]","[815.56884765625, 474.2721252441406]","[803.2461547851562, 468.1107482910156]","[840.2142333984375, 486.5948181152344]","[883.3436279296875, 486.5948181152344]","[827.8915405273438, 548.208251953125]","[901.8276977539062, 560.5309448242188]","[747.7940673828125, 424.9813537597656]","[883.3436279296875, 424.9813537597656]","[747.7940673828125, 270.9477233886719]","[883.3436279296875, 326.39984130859375]","[803.2461547851562, 868.59814453125]","[864.859619140625, 862.4368286132812]","[760.1167602539062, 1053.4383544921875]","[840.2142333984375, 1053.4383544921875]","[797.0847778320312, 486.5948181152344]","[843.2948608398438, 1068.841796875]"
"[801.6129150390625, 488.38897705078125]","[813.7717895507812, 476.23016357421875]","[795.5335083007812, 470.1507568359375]","[838.0894165039062, 482.3096008300781]","[886.7246704101562, 482.3096008300781]","[825.9306030273438, 543.1036987304688]","[898.8834838867188, 561.3419799804688]","[746.898193359375, 421.51544189453125]","[880.6453247070312, 427.5948791503906]","[752.9776000976562, 269.53009033203125]","[880.6453247070312, 324.24481201171875]","[807.6923217773438, 871.3920288085938]","[862.4070434570312, 865.3125610351562]","[759.0570678710938, 1053.7744140625]","[838.0894165039062, 1053.7744140625]","[795.5335083007812, 494.4684143066406]","[819.8511352539062, 464.0713195800781]"
"[799.8688354492188, 483.8788757324219]","[812.1205444335938, 477.75299072265625]","[793.7429809570312, 465.50128173828125]","[830.4981689453125, 483.8788757324219]","[879.5050659179688, 483.8788757324219]","[818.2464599609375, 545.137451171875]","[904.0084838867188, 563.5150756835938]","[744.736083984375, 422.6202392578125]","[885.6309204101562, 422.6202392578125]","[750.8619384765625, 269.47369384765625]","[885.6309204101562, 324.6064453125]","[805.9946899414062, 869.8081665039062]","[867.2533569335938, 863.6823120117188]","[769.2395629882812, 1047.4580078125]","[836.6240234375, 1053.5838623046875]","[793.7429809570312, 490.0047302246094]","[818.2464599609375, 477.75299072265625]"
"[796.8856811523438, 485.2511901855469]","[809.1090698242188, 479.13946533203125]","[790.77392578125, 473.02777099609375]","[827.4442749023438, 485.2511901855469]","[876.338134765625, 479.13946533203125]","[821.3325805664062, 546.3684692382812]","[900.7849731445312, 564.7036743164062]","[741.8800659179688, 424.1339111328125]","[882.4498901367188, 424.1339111328125]","[747.9918212890625, 271.3406982421875]","[882.4498901367188, 320.2345275878906]","[809.1090698242188, 870.2901000976562]","[864.1146850585938, 864.1783447265625]","[778.5504760742188, 1035.306640625]","[827.4442749023438, 1053.6417236328125]","[790.77392578125, 491.3629455566406]","[839.6677856445312, 479.13946533203125]"
"[796.3344116210938, 485.227294921875]","[802.5099487304688, 472.87615966796875]","[790.1588134765625, 466.7005920410156]","[827.2122192382812, 485.227294921875]","[876.6168823242188, 479.0517578125]","[821.0366821289062, 546.9830322265625]","[895.1436157226562, 553.1586303710938]","[740.7542114257812, 423.4715576171875]","[882.7924194335938, 423.4715576171875]","[746.9297485351562, 269.0821838378906]","[882.7924194335938, 318.48681640625]","[802.5099487304688, 861.9373168945312]","[864.2656860351562, 861.9373168945312]","[771.632080078125, 1041.0289306640625]","[833.3878173828125, 1053.380126953125]","[790.1588134765625, 485.227294921875]","[836.4756469726562, 1068.8189697265625]"
"[797.531982421875, 483.9371643066406]","[803.7210083007812, 471.5591735839844]","[791.3429565429688, 459.1811828613281]","[828.4769897460938, 490.1261901855469]","[877.9889526367188, 483.9371643066406]","[822.2879638671875, 545.8271484375]","[896.5559692382812, 558.2051391601562]","[741.8309936523438, 422.04718017578125]","[884.1779174804688, 422.04718017578125]","[748.0199584960938, 267.32220458984375]","[884.1779174804688, 323.023193359375]","[803.7210083007812, 861.4661254882812]","[859.4219360351562, 861.4661254882812]","[772.7759399414062, 1040.947021484375]","[834.6659545898438, 1053.324951171875]","[797.531982421875, 490.1261901855469]","[837.7604370117188, 1068.7974853515625]"
"[781.8383178710938, 480.1804504394531]","[799.2540283203125, 468.5699768066406]","[799.2540283203125, 462.7647399902344]","[822.4749145507812, 480.1804504394531]","[868.9168090820312, 485.9856872558594]","[822.4749145507812, 549.84326171875]","[897.9430541992188, 561.4536743164062]","[747.0068969726562, 422.12811279296875]","[880.5272827148438, 422.12811279296875]","[747.0068969726562, 265.38677978515625]","[880.5272827148438, 317.6339111328125]","[793.4487915039062, 857.5206909179688]","[863.111572265625, 851.7153930664062]","[770.2278442382812, 1054.8985595703125]","[834.0853881835938, 1049.09326171875]","[813.7671508789062, 1069.41162109375]","[825.3775634765625, 1069.41162109375]"
"[778.6306762695312, 469.5504150390625]","[796.1853637695312, 463.6988525390625]","[790.3338012695312, 457.8472900390625]","[819.5917358398438, 481.25360107421875]","[866.4043579101562, 481.25360107421875]","[825.4432983398438, 545.6209716796875]","[889.8107299804688, 551.4725952148438]","[743.5211791992188, 422.73779296875]","[878.1074829101562, 416.88616943359375]","[749.3727416992188, 264.7450866699219]","[878.1074829101562, 317.4093017578125]","[802.0369873046875, 849.9031982421875]","[860.5527954101562, 844.0516357421875]","[772.7791137695312, 1054.7083740234375]","[825.4432983398438, 1054.7083740234375]","[810.8143920898438, 1069.33740234375]","[822.5175170898438, 1069.33740234375]"
"[783.2061157226562, 472.268798828125]","[800.6825561523438, 466.443359375]","[794.8571166992188, 460.617919921875]","[818.158935546875, 478.09429931640625]","[858.937255859375, 478.09429931640625]","[823.9844360351562, 542.1744384765625]","[893.8900146484375, 553.8253784179688]","[742.4278564453125, 419.839599609375]","[876.4136352539062, 419.839599609375]","[748.2533569335938, 262.5519714355469]","[882.2390747070312, 320.806640625]","[794.8571166992188, 850.9242553710938]","[858.937255859375, 839.2732543945312]","[777.3806762695312, 1054.8154296875]","[823.9844360351562, 1054.8154296875]","[809.4207763671875, 1069.379150390625]","[888.0645751953125, 577.127197265625]"
"[785.3526000976562, 474.3337707519531]","[797.8009643554688, 468.109619140625]","[785.3526000976562, 461.8854675292969]","[816.4734497070312, 474.3337707519531]","[872.4909057617188, 461.8854675292969]","[816.4734497070312, 536.575439453125]","[884.9392700195312, 542.7996215820312]","[735.559326171875, 418.3163146972656]","[878.715087890625, 418.3163146972656]","[741.7835083007812, 262.71221923828125]","[878.715087890625, 318.729736328125]","[804.0250854492188, 847.7835693359375]","[847.59423828125, 841.5593872070312]","[772.904296875, 1034.50830078125]","[822.6975708007812, 1046.956787109375]","[807.13720703125, 1068.7412109375]","[832.0338745117188, 1068.7412109375]"
"[785.6521606445312, 471.7001953125]","[798.0272827148438, 453.13751220703125]","[785.6521606445312, 453.13751220703125]","[816.5899047851562, 471.7001953125]","[866.0903930664062, 465.5126647949219]","[816.5899047851562, 533.5758056640625]","[884.6531372070312, 545.950927734375]","[736.1516723632812, 416.01214599609375]","[878.465576171875, 422.19970703125]","[742.3391723632812, 261.3230895996094]","[878.465576171875, 317.01116943359375]","[798.0272827148438, 842.9539184570312]","[853.71533203125, 836.766357421875]","[773.2770385742188, 1034.7681884765625]","[822.7775268554688, 1040.955810546875]","[807.30859375, 1068.7998046875]","[832.058837890625, 1068.7998046875]"
