±Ç×Ó,ÓÒÑÛ,×óÑÛ,ÓÒ¶ú,×ó¶ú,ÓÒ¼ç,×ó¼ç,ÓÒÖâ,×óÖâ,ÓÒÊÖ,×óÊÖ,ÓÒ¿è,×ó¿è,ÓÒÏ¥¸Ç,×óÏ¥¸Ç,ÓÒ½Åõ×,×ó½Åõ×
"[362.8634033203125, 411.23162841796875]","[376.09710693359375, 397.9979553222656]","[343.01287841796875, 397.9979553222656]","[395.9476318359375, 417.8484802246094]","[316.5455017089844, 417.8484802246094]","[429.0318603515625, 517.1011352539062]","[276.84442138671875, 517.1011352539062]","[468.7329406738281, 609.7369995117188]","[243.7601776123047, 616.3538208007812]","[528.2846069335938, 669.2886352539062]","[197.44227600097656, 662.6717529296875]","[409.18133544921875, 742.0739135742188]","[309.92864990234375, 742.0739135742188]","[402.5644836425781, 933.96240234375]","[309.92864990234375, 927.3455200195312]","[395.9476318359375, 1099.38330078125]","[323.1623229980469, 1106.000244140625]"
"[358.6540832519531, 412.62994384765625]","[371.76641845703125, 399.5176086425781]","[345.541748046875, 399.5176086425781]","[391.4349365234375, 419.18609619140625]","[319.3170471191406, 419.18609619140625]","[430.7719421386719, 517.5286865234375]","[279.98004150390625, 517.5286865234375]","[476.6651306152344, 622.4273681640625]","[240.6429901123047, 622.4273681640625]","[535.6707153320312, 687.9890747070312]","[188.1936492919922, 681.4329223632812]","[404.5472717285156, 740.4384765625]","[312.7608947753906, 740.4384765625]","[404.5472717285156, 930.5674438476562]","[312.7608947753906, 924.01123046875]","[397.9910888671875, 1101.0277099609375]","[325.87322998046875, 1101.0277099609375]"
"[367.53076171875, 409.9138488769531]","[380.58544921875, 396.85919189453125]","[347.9488525390625, 396.85919189453125]","[393.64007568359375, 416.441162109375]","[315.312255859375, 422.968505859375]","[426.27667236328125, 520.8782958984375]","[282.6756591796875, 514.3510131835938]","[471.9678955078125, 618.7880859375]","[243.51171875, 625.3154296875]","[537.2410888671875, 697.1159057617188]","[178.23854064941406, 697.1159057617188]","[406.6947021484375, 742.80712890625]","[308.784912109375, 736.2798461914062]","[406.6947021484375, 932.0994262695312]","[315.312255859375, 925.5720825195312]","[400.16741943359375, 1101.8095703125]","[328.36688232421875, 1101.8095703125]"
"[363.0088195800781, 406.95703125]","[376.2070617675781, 393.7588195800781]","[343.2114562988281, 393.7588195800781]","[396.0043640136719, 413.55615234375]","[316.81500244140625, 413.55615234375]","[428.9999694824219, 519.1420288085938]","[277.2203369140625, 519.1420288085938]","[475.1937561035156, 624.7278442382812]","[244.22474670410156, 631.3269653320312]","[541.1848754882812, 703.9171752929688]","[171.6344757080078, 697.3180541992188]","[409.2026062011719, 743.5119018554688]","[310.21588134765625, 736.9127807617188]","[402.6034851074219, 928.2870483398438]","[316.81500244140625, 928.2870483398438]","[396.0043640136719, 1099.864013671875]","[323.41412353515625, 1099.864013671875]"
"[366.59014892578125, 405.0373229980469]","[379.81744384765625, 391.8100280761719]","[346.74920654296875, 391.8100280761719]","[399.65838623046875, 418.2646179199219]","[320.29461669921875, 418.2646179199219]","[432.72662353515625, 517.4692993164062]","[280.61273193359375, 517.4692993164062]","[472.408447265625, 623.2876586914062]","[247.54449462890625, 623.2876586914062]","[538.544921875, 696.0377807617188]","[174.79440307617188, 689.4241333007812]","[412.88568115234375, 735.7196044921875]","[313.68096923828125, 735.7196044921875]","[406.27203369140625, 927.515380859375]","[313.68096923828125, 927.515380859375]","[399.65838623046875, 1099.469970703125]","[326.90826416015625, 1099.469970703125]"
"[367.3146667480469, 408.74298095703125]","[380.48583984375, 395.57177734375]","[347.557861328125, 395.57177734375]","[400.2426452636719, 415.32855224609375]","[321.2154846191406, 415.32855224609375]","[433.1706237792969, 514.1124877929688]","[281.7019348144531, 514.1124877929688]","[479.26971435546875, 619.4819946289062]","[255.3595428466797, 619.4819946289062]","[551.7113037109375, 691.9235229492188]","[176.33241271972656, 672.166748046875]","[413.413818359375, 738.0226440429688]","[314.6298828125, 738.0226440429688]","[406.8282470703125, 929.0049438476562]","[314.6298828125, 922.4193115234375]","[400.2426452636719, 1100.230224609375]","[321.2154846191406, 1106.81591796875]"
"[369.37060546875, 406.0256652832031]","[382.48370361328125, 392.91259765625]","[349.7010498046875, 392.91259765625]","[395.59674072265625, 412.5821838378906]","[323.47491455078125, 412.5821838378906]","[428.37939453125, 510.93017578125]","[284.1357421875, 510.93017578125]","[474.275146484375, 609.2781372070312]","[251.35304260253906, 615.8346557617188]","[552.9535522460938, 668.2869262695312]","[172.6746826171875, 655.1738891601562]","[408.7098388671875, 733.8522338867188]","[310.3618469238281, 733.8522338867188]","[408.7098388671875, 930.5481567382812]","[310.3618469238281, 923.99169921875]","[402.1532897949219, 1101.017822265625]","[323.47491455078125, 1107.574462890625]"
"[365.090087890625, 408.3576354980469]","[378.1680908203125, 395.27960205078125]","[352.0120849609375, 395.27960205078125]","[397.78515625, 414.8966369628906]","[319.3170166015625, 414.8966369628906]","[430.480224609375, 506.44281005859375]","[286.6219482421875, 506.44281005859375]","[482.79229736328125, 604.5279541015625]","[247.3878936767578, 604.5279541015625]","[561.2603149414062, 643.7620239257812]","[175.45875549316406, 630.6840209960938]","[404.32415771484375, 735.3081665039062]","[312.77801513671875, 728.7692260742188]","[404.32415771484375, 924.9395141601562]","[312.77801513671875, 924.9395141601562]","[397.78515625, 1101.49267578125]","[325.85601806640625, 1108.0316162109375]"
"[366.06097412109375, 403.1780700683594]","[379.1186828613281, 390.1203308105469]","[353.0032043457031, 390.1203308105469]","[398.7052917480469, 409.70697021484375]","[320.3588562011719, 409.70697021484375]","[431.3497009277344, 507.64007568359375]","[287.7144775390625, 507.64007568359375]","[496.6383972167969, 599.0443115234375]","[248.5412139892578, 599.0443115234375]","[574.9849243164062, 631.6886596679688]","[170.1947479248047, 605.5731811523438]","[405.2342224121094, 736.150634765625]","[313.8299560546875, 729.6217651367188]","[405.2342224121094, 925.4879760742188]","[313.8299560546875, 925.4879760742188]","[398.7052917480469, 1101.767333984375]","[326.8877258300781, 1108.29638671875]"
"[366.5893859863281, 403.78900146484375]","[379.4462585449219, 390.93212890625]","[347.3040466308594, 390.93212890625]","[398.7315673828125, 410.2174377441406]","[321.59027099609375, 416.6458740234375]","[430.8738098144531, 506.64410400390625]","[289.44805908203125, 500.2156677246094]","[501.586669921875, 590.2138671875]","[231.5920867919922, 596.6422729492188]","[591.5848999023438, 603.0707397460938]","[141.59385681152344, 577.3569946289062]","[411.58843994140625, 731.6395874023438]","[308.7333984375, 731.6395874023438]","[405.1600341796875, 924.4928588867188]","[315.1618347167969, 924.4928588867188]","[398.7315673828125, 1104.4891357421875]","[321.59027099609375, 1110.91748046875]"
"[365.5731201171875, 409.8843994140625]","[385.3039855957031, 396.7304992675781]","[352.419189453125, 396.7304992675781]","[398.4578857421875, 416.46136474609375]","[319.534423828125, 409.8843994140625]","[437.91961669921875, 508.5387268066406]","[293.22662353515625, 508.5387268066406]","[516.843017578125, 580.8851928710938]","[227.4570770263672, 587.462158203125]","[608.92041015625, 580.8851928710938]","[141.95664978027344, 554.577392578125]","[405.03485107421875, 732.1551513671875]","[312.95745849609375, 732.1551513671875]","[405.03485107421875, 929.4637451171875]","[312.95745849609375, 922.8867797851562]","[398.4578857421875, 1100.4644775390625]","[326.11138916015625, 1107.04150390625]"
"[371.4330749511719, 402.42718505859375]","[384.3099670410156, 389.5502624511719]","[352.11773681640625, 389.5502624511719]","[403.62530517578125, 408.8656005859375]","[319.92547607421875, 415.3040771484375]","[435.8175354003906, 511.88079833984375]","[294.17169189453125, 505.4423522949219]","[532.3943481445312, 576.2653198242188]","[216.91029357910156, 582.7036743164062]","[622.5325317382812, 563.3883666992188]","[126.77200317382812, 531.1961059570312]","[410.06378173828125, 730.7880249023438]","[313.4870300292969, 730.7880249023438]","[403.62530517578125, 923.9414672851562]","[319.92547607421875, 923.9414672851562]","[397.1868591308594, 1104.2178955078125]","[326.3639221191406, 1104.2178955078125]"
"[371.457275390625, 407.14300537109375]","[384.35968017578125, 394.2406005859375]","[352.10369873046875, 394.2406005859375]","[403.7132873535156, 413.5942077636719]","[326.29888916015625, 413.5942077636719]","[442.42047119140625, 510.3622131347656]","[287.5917053222656, 503.9110107421875]","[539.1884765625, 568.4230346679688]","[203.72608947753906, 574.8742065429688]","[629.5052490234375, 549.0693969726562]","[126.31169128417969, 516.8134155273438]","[410.16448974609375, 729.7029418945312]","[313.396484375, 729.7029418945312]","[403.7132873535156, 923.2389526367188]","[313.396484375, 923.2389526367188]","[397.2621154785156, 1103.8724365234375]","[326.29888916015625, 1103.8724365234375]"
"[365.0538330078125, 406.482666015625]","[384.5665283203125, 393.47418212890625]","[352.0453796386719, 393.47418212890625]","[404.0792236328125, 412.98687744140625]","[326.0284423828125, 412.98687744140625]","[449.6088562011719, 517.0545654296875]","[287.0030517578125, 510.55035400390625]","[547.1723022460938, 569.0884399414062]","[195.94381713867188, 575.5926513671875]","[631.7272338867188, 536.5672607421875]","[117.89303588867188, 510.55035400390625]","[410.5834655761719, 731.6941528320312]","[313.0199890136719, 731.6941528320312]","[404.0792236328125, 926.821044921875]","[313.0199890136719, 920.31689453125]","[397.574951171875, 1102.435302734375]","[326.0284423828125, 1102.435302734375]"
"[371.3959655761719, 398.66650390625]","[384.2337951660156, 392.24755859375]","[352.13922119140625, 392.24755859375]","[403.49053955078125, 411.50433349609375]","[326.4635314941406, 411.50433349609375]","[448.4229431152344, 514.20703125]","[287.9500427246094, 507.7880859375]","[557.5444946289062, 559.139404296875]","[191.66627502441406, 571.977294921875]","[640.9905395507812, 527.0448608398438]","[114.63925170898438, 507.7880859375]","[409.90948486328125, 732.4501953125]","[313.6257019042969, 732.4501953125]","[409.90948486328125, 931.4365844726562]","[320.04461669921875, 925.0177001953125]","[397.0716247558594, 1098.328369140625]","[326.4635314941406, 1104.747314453125]"
"[371.42779541015625, 402.8045654296875]","[384.29913330078125, 389.9332275390625]","[352.12078857421875, 389.9332275390625]","[403.6061706542969, 409.240234375]","[326.3780822753906, 415.6759338378906]","[455.091552734375, 518.646728515625]","[287.7640075683594, 512.2110595703125]","[558.0623168945312, 557.2608032226562]","[197.66456604003906, 570.1321411132812]","[641.7261352539062, 525.0824584960938]","[114.00077819824219, 512.2110595703125]","[410.0418395996094, 731.0239868164062]","[313.5067138671875, 731.0239868164062]","[410.0418395996094, 924.0942993164062]","[313.5067138671875, 924.0942993164062]","[397.1705017089844, 1097.857421875]","[326.3780822753906, 1104.29296875]"
"[371.3810119628906, 399.74334716796875]","[384.20318603515625, 393.332275390625]","[352.1478576660156, 386.9212341308594]","[403.43634033203125, 412.56549072265625]","[326.50360107421875, 412.56549072265625]","[454.724853515625, 515.1425170898438]","[288.0372009277344, 508.7314453125]","[557.3018188476562, 560.0199584960938]","[198.28233337402344, 566.4309692382812]","[647.0567016601562, 534.3756713867188]","[108.52745056152344, 521.5535278320312]","[409.847412109375, 733.11865234375]","[313.6814880371094, 726.7075805664062]","[409.847412109375, 925.4505004882812]","[320.092529296875, 919.0394897460938]","[397.0252990722656, 1098.549072265625]","[326.50360107421875, 1104.9600830078125]"
"[371.4299621582031, 402.64727783203125]","[384.30364990234375, 389.77362060546875]","[352.1195068359375, 389.77362060546875]","[403.6141662597656, 409.0841064453125]","[326.3721618652344, 409.0841064453125]","[448.6719665527344, 518.51025390625]","[287.75115966796875, 505.6365966796875]","[558.0980834960938, 557.1312866210938]","[197.63552856445312, 570.0049438476562]","[648.2138061523438, 544.2576293945312]","[113.95669555664062, 537.8207397460938]","[410.05096435546875, 730.9257202148438]","[313.4985046386719, 730.9257202148438]","[410.05096435546875, 924.0306396484375]","[313.4985046386719, 917.5938110351562]","[397.1772766113281, 1097.824951171875]","[326.3721618652344, 1104.2618408203125]"
"[371.4609680175781, 400.4305725097656]","[390.8203430175781, 387.52435302734375]","[358.5547180175781, 387.52435302734375]","[410.1796569824219, 413.3367919921875]","[332.7422180175781, 406.8836669921875]","[448.8983459472656, 516.5867309570312]","[287.5704040527344, 510.13360595703125]","[552.1482543945312, 561.758544921875]","[210.13294982910156, 574.664794921875]","[642.4920043945312, 561.758544921875]","[119.78929138183594, 555.305419921875]","[416.6327819824219, 735.9927978515625]","[313.38287353515625, 729.5396728515625]","[410.1796569824219, 929.5863647460938]","[313.38287353515625, 923.1332397460938]","[397.2734069824219, 1097.3673095703125]","[326.28912353515625, 1103.8204345703125]"
"[371.6473693847656, 406.7289733886719]","[391.3011169433594, 393.6264953613281]","[358.54486083984375, 393.6264953613281]","[410.95489501953125, 413.28021240234375]","[332.33990478515625, 413.28021240234375]","[450.2623596191406, 518.1002197265625]","[293.03240966796875, 511.5489501953125]","[555.0823364257812, 570.5101928710938]","[220.9686737060547, 577.0614013671875]","[640.24853515625, 577.0614013671875]","[129.25119018554688, 583.6126708984375]","[417.506103515625, 747.3938598632812]","[319.2373962402344, 747.3938598632812]","[417.506103515625, 937.3800048828125]","[312.6861572265625, 930.8287963867188]","[397.8523864746094, 1101.1611328125]","[325.78863525390625, 1107.71240234375]"
"[377.82794189453125, 410.89544677734375]","[390.6748046875, 398.048583984375]","[358.55767822265625, 391.6251525878906]","[409.945068359375, 417.31884765625]","[332.8639831542969, 410.89544677734375]","[448.485595703125, 520.0936279296875]","[287.9000244140625, 513.6702270507812]","[544.8369750976562, 577.9044799804688]","[223.66575622558594, 584.327880859375]","[634.764892578125, 597.1747436523438]","[140.16123962402344, 603.59814453125]","[416.36846923828125, 751.3368530273438]","[320.0171203613281, 744.9134521484375]","[422.7919006347656, 937.6161499023438]","[320.0171203613281, 931.1928100585938]","[397.09820556640625, 1098.20166015625]","[326.4405517578125, 1104.6251220703125]"
"[378.0384521484375, 413.5813293457031]","[390.8455810546875, 400.7742614746094]","[358.82781982421875, 400.7742614746094]","[410.05615234375, 419.98486328125]","[333.213623046875, 419.98486328125]","[448.4774169921875, 528.8451538085938]","[294.7923583984375, 522.4415893554688]","[531.7235107421875, 592.8805541992188]","[230.75692749023438, 592.8805541992188]","[627.776611328125, 618.4947509765625]","[147.5108642578125, 624.8982543945312]","[416.459716796875, 759.3726806640625]","[320.40655517578125, 759.3726806640625]","[429.26678466796875, 938.671875]","[320.40655517578125, 938.671875]","[397.24908447265625, 1098.76025390625]","[326.81011962890625, 1105.1639404296875]"
"[383.9635925292969, 420.8643798828125]","[396.662841796875, 408.16510009765625]","[364.9147033691406, 408.16510009765625]","[415.7117614746094, 427.2140197753906]","[333.16650390625, 427.2140197753906]","[447.4599304199219, 541.5074462890625]","[295.0686950683594, 528.8081665039062]","[530.0051879882812, 611.3534545898438]","[231.5723419189453, 605.0037841796875]","[625.2496948242188, 649.4512329101562]","[149.02708435058594, 643.1016235351562]","[422.0613708496094, 763.7446899414062]","[320.4672546386719, 763.7446899414062]","[434.7606506347656, 941.534423828125]","[314.11761474609375, 935.184814453125]","[396.662841796875, 1100.275146484375]","[326.8168640136719, 1106.624755859375]"
"[383.7916564941406, 433.1265563964844]","[396.4027404785156, 420.51544189453125]","[364.875, 420.51544189453125]","[415.3193359375, 439.4320983886719]","[339.65283203125, 439.4320983886719]","[446.8470764160156, 546.6264038085938]","[295.5140075683594, 540.3208618164062]","[528.8191528320312, 622.2929077148438]","[232.4585723876953, 622.2929077148438]","[623.4022827148438, 666.4317016601562]","[150.48648071289062, 660.1261596679688]","[421.6249084472656, 773.6259155273438]","[320.7361755371094, 773.6259155273438]","[440.54156494140625, 937.5701293945312]","[308.1250915527344, 943.8756713867188]","[396.4027404785156, 1101.51416015625]","[327.0417175292969, 1101.51416015625]"
"[383.4854431152344, 443.6551513671875]","[395.9394836425781, 431.2010498046875]","[364.8043518066406, 431.2010498046875]","[414.62060546875, 449.88214111328125]","[339.8962097167969, 449.88214111328125]","[451.9827575683594, 561.9686889648438]","[296.3070068359375, 549.5147094726562]","[526.7070922851562, 636.6930541992188]","[234.0366668701172, 636.6930541992188]","[620.1126098632812, 686.5093383789062]","[153.0852508544922, 674.0552368164062]","[420.84759521484375, 786.1417846679688]","[321.2151184082031, 779.9148559570312]","[451.9827575683594, 948.0446166992188]","[308.76104736328125, 954.2716674804688]","[395.9394836425781, 1097.4932861328125]","[327.4421691894531, 1103.7203369140625]"
"[384.51544189453125, 450.9732360839844]","[396.8603515625, 438.6282958984375]","[365.998046875, 438.6282958984375]","[415.37774658203125, 457.14569091796875]","[335.1357421875, 457.14569091796875]","[452.4125061035156, 568.2499389648438]","[298.10101318359375, 555.9050903320312]","[520.3095703125, 648.491943359375]","[236.3763885498047, 642.3195190429688]","[619.06884765625, 697.8716430664062]","[156.13441467285156, 685.5266723632812]","[421.5502014160156, 790.45849609375]","[322.79083251953125, 790.45849609375]","[458.5849304199219, 950.9424438476562]","[310.4458923339844, 963.2874145507812]","[403.0328063964844, 1099.0814208984375]","[322.79083251953125, 1105.2537841796875]"
"[383.2538146972656, 445.45159912109375]","[395.589111328125, 433.1163330078125]","[364.7508850097656, 433.1163330078125]","[414.092041015625, 457.78692626953125]","[333.91265869140625, 457.78692626953125]","[451.09783935546875, 562.6367797851562]","[296.9068298339844, 556.4691772460938]","[518.9419555664062, 655.1514282226562]","[241.3980255126953, 642.816162109375]","[611.45654296875, 710.6602172851562]","[161.21868896484375, 692.1572875976562]","[420.2596740722656, 797.0071411132812]","[321.577392578125, 790.8395385742188]","[463.43316650390625, 963.5335083007812]","[315.4097595214844, 969.7012329101562]","[401.7567443847656, 1105.38916015625]","[321.577392578125, 1111.5567626953125]"
"[380.05181884765625, 432.79681396484375]","[392.7626037597656, 420.08599853515625]","[360.98565673828125, 420.08599853515625]","[418.1841735839844, 439.1521911621094]","[335.5640563964844, 439.1521911621094]","[449.961181640625, 553.5493774414062]","[297.4316711425781, 540.8385620117188]","[513.51513671875, 648.8803100585938]","[246.58848571777344, 636.1694946289062]","[602.4906616210938, 712.4342651367188]","[170.32374572753906, 693.3680419921875]","[424.53961181640625, 775.9882202148438]","[322.8532409667969, 775.9882202148438]","[456.31658935546875, 947.5839233398438]","[316.49786376953125, 960.2947387695312]","[405.473388671875, 1100.11328125]","[322.8532409667969, 1106.46875]"
"[381.67742919921875, 406.56439208984375]","[394.6847229003906, 400.0607604980469]","[362.1665954589844, 393.55712890625]","[414.195556640625, 413.0679931640625]","[336.152099609375, 413.0679931640625]","[453.21728515625, 530.1332397460938]","[297.13037109375, 523.6295776367188]","[511.7498779296875, 634.1911010742188]","[245.1013946533203, 614.6802368164062]","[576.7860717773438, 705.73095703125]","[173.56158447265625, 679.7164916992188]","[427.2027893066406, 770.7672119140625]","[323.1448669433594, 764.2635498046875]","[446.71368408203125, 939.861328125]","[323.1448669433594, 939.861328125]","[407.69195556640625, 1102.45166015625]","[323.1448669433594, 1102.45166015625]"
"[380.7898864746094, 382.56640625]","[394.6726379394531, 368.68359375]","[359.9657287597656, 368.68359375]","[415.496826171875, 389.50775146484375]","[332.2001037597656, 382.56640625]","[450.2038269042969, 500.570068359375]","[297.4931640625, 493.628662109375]","[498.7935485839844, 611.63232421875]","[248.90342712402344, 590.8081665039062]","[554.3246459960938, 701.8704223632812]","[179.48951721191406, 667.1634521484375]","[429.379638671875, 743.518798828125]","[325.25872802734375, 743.518798828125]","[436.3210144042969, 923.9949951171875]","[325.25872802734375, 923.9949951171875]","[415.496826171875, 1097.5296630859375]","[325.25872802734375, 1104.4710693359375]"
"[377.45574951171875, 359.68310546875]","[397.9366149902344, 346.0291748046875]","[363.8018493652344, 346.0291748046875]","[418.41748046875, 359.68310546875]","[336.4940490722656, 359.68310546875]","[452.55224609375, 475.7413330078125]","[295.53228759765625, 468.91436767578125]","[493.51397705078125, 591.7996215820312]","[254.57054138183594, 578.1456909179688]","[534.4757080078125, 687.376953125]","[179.4740447998047, 660.0691528320312]","[425.24444580078125, 714.6847534179688]","[329.6670837402344, 707.8577880859375]","[432.0714111328125, 899.0125122070312]","[329.6670837402344, 892.185546875]","[411.59051513671875, 1076.51318359375]","[329.6670837402344, 1083.3402099609375]"
"[382.04425048828125, 344.371826171875]","[396.10675048828125, 330.309326171875]","[360.95050048828125, 330.309326171875]","[417.20050048828125, 344.371826171875]","[332.825439453125, 344.371826171875]","[452.3568115234375, 456.87200927734375]","[297.66912841796875, 449.84075927734375]","[487.51312255859375, 583.4346313476562]","[255.4815673828125, 569.3721313476562]","[529.70068359375, 681.872314453125]","[185.16897583007812, 646.7160034179688]","[424.23175048828125, 688.903564453125]","[332.825439453125, 688.903564453125]","[431.26300048828125, 878.74755859375]","[332.825439453125, 864.68505859375]","[403.13800048828125, 1054.5289306640625]","[332.825439453125, 1047.4976806640625]"
"[383.0360107421875, 327.9664611816406]","[397.0414733886719, 313.96099853515625]","[362.02783203125, 313.96099853515625]","[418.0496826171875, 334.96917724609375]","[334.01690673828125, 334.96917724609375]","[453.0633544921875, 440.01019287109375]","[299.00323486328125, 440.01019287109375]","[481.07427978515625, 566.0593872070312]","[256.98681640625, 559.0567016601562]","[523.0906982421875, 671.100341796875]","[179.95677185058594, 629.0839233398438]","[425.05242919921875, 671.100341796875]","[327.01416015625, 671.100341796875]","[432.05511474609375, 853.17138671875]","[334.01690673828125, 846.168701171875]","[404.044189453125, 1035.242431640625]","[334.01690673828125, 1021.2369995117188]"
"[378.7045593261719, 321.36505126953125]","[392.8461608886719, 307.22344970703125]","[364.5629577636719, 307.22344970703125]","[414.0585632324219, 328.43585205078125]","[329.2089538574219, 328.43585205078125]","[456.4833679199219, 434.4978942871094]","[293.8549499511719, 434.4978942871094]","[477.6958312988281, 561.7722778320312]","[258.5009460449219, 547.6306762695312]","[527.1914672851562, 653.6926879882812]","[180.7221221923828, 618.3386840820312]","[428.2001647949219, 667.8342895507812]","[329.2089538574219, 667.8342895507812]","[435.2709655761719, 844.6044311523438]","[343.3505554199219, 837.5336303710938]","[392.8461608886719, 1014.3036499023438]","[336.2797546386719, 1007.2328491210938]"
