±Ç×Ó,ÓÒÑÛ,×óÑÛ,ÓÒ¶ú,×ó¶ú,ÓÒ¼ç,×ó¼ç,ÓÒÖâ,×óÖâ,ÓÒÊÖ,×óÊÖ,ÓÒ¿è,×ó¿è,ÓÒÏ¥¸Ç,×óÏ¥¸Ç,ÓÒ½Åõ×,×ó½Åõ×
"[359.4891662597656, 316.67547607421875]","[374.0321044921875, 302.132568359375]","[344.9462585449219, 302.132568359375]","[395.8464660644531, 323.9469299316406]","[315.86041259765625, 323.9469299316406]","[439.4751892089844, 433.018798828125]","[272.2317199707031, 425.74737548828125]","[483.1039123535156, 563.9049682617188]","[228.6029510498047, 542.0906372070312]","[526.7327270507812, 643.8910522460938]","[148.61692810058594, 592.9908447265625]","[403.1179504394531, 680.248291015625]","[308.5889892578125, 672.9768676757812]","[395.8464660644531, 869.30615234375]","[308.5889892578125, 854.7632446289062]","[374.0321044921875, 1051.0924072265625]","[308.5889892578125, 1043.821044921875]"
"[361.534912109375, 308.81500244140625]","[376.4447326660156, 293.9051513671875]","[346.62506103515625, 293.9051513671875]","[398.8094787597656, 316.2698974609375]","[316.8053894042969, 316.2698974609375]","[436.0840759277344, 428.09368896484375]","[272.0758972167969, 420.6387939453125]","[480.8136291503906, 554.8273315429688]","[234.80125427246094, 539.91748046875]","[525.5430908203125, 636.8314819335938]","[152.79713439941406, 592.1019287109375]","[406.2644348144531, 674.1060791015625]","[301.89556884765625, 666.651123046875]","[398.8094787597656, 860.4790649414062]","[309.3504333496094, 853.0241088867188]","[376.4447326660156, 1039.39697265625]","[309.3504333496094, 1039.39697265625]"
"[363.1126403808594, 311.53192138671875]","[378.09588623046875, 296.5486755371094]","[340.6377868652344, 296.5486755371094]","[400.57073974609375, 319.0235290527344]","[310.6712951660156, 319.0235290527344]","[438.02886962890625, 423.9062194824219]","[273.21319580078125, 423.9062194824219]","[475.4869384765625, 551.2637329101562]","[235.7550811767578, 536.280517578125]","[535.419921875, 633.6715698242188]","[145.8556365966797, 588.7218627929688]","[408.0623779296875, 671.1296997070312]","[303.1796875, 671.1296997070312]","[400.57073974609375, 858.4201049804688]","[310.6712951660156, 850.9285278320312]","[370.604248046875, 1038.218994140625]","[310.6712951660156, 1038.218994140625]"
"[360.79425048828125, 315.931884765625]","[375.4817810058594, 301.244384765625]","[338.762939453125, 301.244384765625]","[397.5130615234375, 315.931884765625]","[309.3878479003906, 323.27569580078125]","[434.23193359375, 433.4322509765625]","[272.66900634765625, 426.0884704589844]","[478.2945556640625, 558.2763061523438]","[235.9501495361328, 536.2449951171875]","[537.044677734375, 631.7139282226562]","[147.8249053955078, 580.3076782226562]","[412.20062255859375, 668.4328002929688]","[309.3878479003906, 661.0890502929688]","[397.5130615234375, 866.7146606445312]","[309.3878479003906, 859.3707885742188]","[375.4817810058594, 1050.3087158203125]","[309.3878479003906, 1057.6524658203125]"
"[358.2664489746094, 318.0585021972656]","[380.0826721191406, 303.51434326171875]","[343.7223205566406, 303.51434326171875]","[401.89892578125, 325.3305969238281]","[314.63397216796875, 325.3305969238281]","[438.2593078613281, 441.683837890625]","[271.0014953613281, 434.4117736816406]","[474.6197204589844, 558.037109375]","[234.64112854003906, 543.492919921875]","[554.6124877929688, 630.7578735351562]","[140.10411071777344, 579.8533325195312]","[409.1709899902344, 674.3903198242188]","[307.3619079589844, 674.3903198242188]","[401.89892578125, 878.0084838867188]","[307.3619079589844, 863.46435546875]","[380.0826721191406, 1059.810302734375]","[307.3619079589844, 1074.3544921875]"
"[365.565185546875, 337.3640441894531]","[379.7099609375, 323.21923828125]","[344.3479919433594, 323.21923828125]","[400.9271545410156, 337.3640441894531]","[316.05841064453125, 344.43646240234375]","[436.28912353515625, 457.59478759765625]","[273.6240234375, 443.45001220703125]","[485.7958984375, 570.7531127929688]","[231.1896209716797, 556.6083374023438]","[570.6646728515625, 627.3323364257812]","[132.17605590820312, 570.7531127929688]","[407.99957275390625, 690.98388671875]","[301.9136047363281, 683.9114379882812]","[407.99957275390625, 896.0833129882812]","[301.9136047363281, 881.9385375976562]","[386.7823791503906, 1087.0379638671875]","[308.98602294921875, 1094.1103515625]"
"[365.4482727050781, 354.648681640625]","[379.3333435058594, 340.76361083984375]","[344.6206970214844, 340.76361083984375]","[400.1609802246094, 361.5911865234375]","[316.85052490234375, 361.5911865234375]","[441.8161315917969, 472.6717529296875]","[275.1953430175781, 465.729248046875]","[490.4139099121094, 590.6948852539062]","[226.5975799560547, 569.8672485351562]","[587.6094360351562, 632.3500366210938]","[122.45954895019531, 576.809814453125]","[407.103515625, 708.7178955078125]","[302.9654846191406, 708.7178955078125]","[407.103515625, 916.9939575195312]","[296.02294921875, 910.0514526367188]","[386.27587890625, 1097.499755859375]","[309.9079895019531, 1111.3848876953125]"
"[365.3284606933594, 372.3686218261719]","[378.947265625, 358.74981689453125]","[344.9002380371094, 358.74981689453125]","[399.37548828125, 379.17803955078125]","[324.4720764160156, 379.17803955078125]","[440.2319030761719, 494.9378662109375]","[276.8062438964844, 488.12847900390625]","[501.5165100097656, 603.8883056640625]","[222.3310089111328, 583.4600830078125]","[596.8480834960938, 631.1259155273438]","[120.18998718261719, 583.4600830078125]","[406.1848449707031, 733.2669067382812]","[297.23443603515625, 726.4575805664062]","[419.80364990234375, 930.7395629882812]","[290.425048828125, 930.7395629882812]","[392.5660705566406, 1107.783935546875]","[304.0438537597656, 1114.59326171875]"
"[365.26800537109375, 388.05364990234375]","[378.75244140625, 374.5692138671875]","[351.7835998535156, 374.5692138671875]","[405.7212829589844, 394.7958679199219]","[324.8147277832031, 394.7958679199219]","[439.432373046875, 509.41351318359375]","[277.6192321777344, 495.9290771484375]","[506.8544616699219, 610.5467529296875]","[216.9392852783203, 597.0623168945312]","[601.2454223632812, 637.5155639648438]","[122.54827880859375, 597.0623168945312]","[405.7212829589844, 745.3909912109375]","[297.8458557128906, 745.3909912109375]","[425.9479064941406, 940.9152221679688]","[297.8458557128906, 934.1729736328125]","[385.49462890625, 1116.212646484375]","[304.58807373046875, 1122.954833984375]"
"[365.24151611328125, 385.2274169921875]","[385.3798828125, 371.80181884765625]","[351.81591796875, 371.80181884765625]","[405.5182800292969, 391.9402160644531]","[324.96478271484375, 391.9402160644531]","[439.0822448730469, 506.05767822265625]","[277.9752502441406, 499.34490966796875]","[512.9229736328125, 613.4623413085938]","[217.5601043701172, 586.6111450195312]","[606.9020385742188, 640.3134765625]","[130.29380798339844, 606.7495727539062]","[405.5182800292969, 747.7181396484375]","[298.1136169433594, 741.00537109375]","[425.6566467285156, 942.3890991210938]","[291.40081787109375, 942.3890991210938]","[385.3798828125, 1116.921630859375]","[304.826416015625, 1123.6343994140625]"
"[365.4507141113281, 368.1766052246094]","[379.34124755859375, 354.28607177734375]","[351.5602111816406, 354.28607177734375]","[407.122314453125, 375.12188720703125]","[323.7792053222656, 375.12188720703125]","[434.9032897949219, 493.19122314453125]","[275.1623840332031, 479.30072021484375]","[504.3559265136719, 597.3701782226562]","[219.6002960205078, 576.5343627929688]","[601.5895385742188, 645.9869384765625]","[129.31192016601562, 604.3153686523438]","[407.122314453125, 729.3300170898438]","[302.9433898925781, 729.3300170898438]","[421.0127868652344, 923.7972412109375]","[295.9981689453125, 923.7972412109375]","[393.2317810058594, 1104.3739013671875]","[309.888671875, 1118.264404296875]"
"[365.3974914550781, 346.8675537109375]","[386.055908203125, 339.9814453125]","[344.7391662597656, 333.09527587890625]","[399.8281555175781, 353.753662109375]","[317.1946105957031, 353.753662109375]","[434.2587585449219, 463.93170166015625]","[275.87786865234375, 457.04559326171875]","[496.2339172363281, 580.995849609375]","[227.6749725341797, 560.3375244140625]","[578.8673706054688, 642.9710083007812]","[145.0414581298828, 608.5404052734375]","[406.71429443359375, 704.9461669921875]","[303.4223937988281, 704.9461669921875]","[413.6003723144531, 918.4160766601562]","[303.4223937988281, 904.6438598632812]","[392.9420471191406, 1097.455322265625]","[310.3085021972656, 1104.3414306640625]"
"[365.6084899902344, 330.9582824707031]","[379.8495178222656, 316.71722412109375]","[344.2469177246094, 316.71722412109375]","[401.2110900878906, 338.07879638671875]","[322.8853454589844, 338.07879638671875]","[436.8137512207031, 452.0072021484375]","[280.1622009277344, 437.7661437988281]","[493.7779235839844, 573.0560913085938]","[230.3185272216797, 551.6945190429688]","[564.9832153320312, 637.1408081054688]","[151.99276733398438, 601.5382080078125]","[408.3316345214844, 694.1050415039062]","[308.644287109375, 686.9844970703125]","[401.2110900878906, 886.3591918945312]","[308.644287109375, 872.1181030273438]","[386.9700622558594, 1078.61328125]","[308.644287109375, 1092.854248046875]"
"[361.2257995605469, 328.5089416503906]","[382.7210998535156, 314.1787109375]","[346.8956298828125, 314.1787109375]","[404.2164306640625, 328.5089416503906]","[318.23516845703125, 328.5089416503906]","[440.04193115234375, 443.150634765625]","[275.24456787109375, 435.98553466796875]","[490.19769287109375, 564.9573974609375]","[232.25389099121094, 550.627197265625]","[554.6836547851562, 636.6084594726562]","[153.43775939941406, 600.782958984375]","[411.38153076171875, 672.4339599609375]","[311.070068359375, 672.4339599609375]","[404.2164306640625, 873.0569458007812]","[311.070068359375, 858.7266845703125]","[382.7210998535156, 1059.3494873046875]","[311.070068359375, 1066.5146484375]"
"[369.239990234375, 322.92071533203125]","[383.6388244628906, 308.5218505859375]","[347.6417541503906, 308.5218505859375]","[398.03765869140625, 330.1201171875]","[318.8440856933594, 330.1201171875]","[441.2341003417969, 438.111328125]","[275.6476135253906, 430.911865234375]","[491.6299743652344, 567.7007446289062]","[232.4511260986328, 546.1024780273438]","[549.2252807617188, 639.6948852539062]","[146.0581817626953, 596.4984130859375]","[412.4364929199219, 675.69189453125]","[311.6446838378906, 675.69189453125]","[405.2370910644531, 870.0760498046875]","[318.8440856933594, 855.67724609375]","[376.4394226074219, 1050.061279296875]","[318.8440856933594, 1050.061279296875]"
"[363.40069580078125, 324.03973388671875]","[377.73504638671875, 309.7054138183594]","[341.8992004394531, 309.7054138183594]","[399.2365417480469, 324.03973388671875]","[313.2304992675781, 331.2069091796875]","[442.23956298828125, 438.7144775390625]","[277.3946533203125, 431.5473327636719]","[485.2425537109375, 567.7235717773438]","[234.39161682128906, 546.2220458984375]","[549.7470703125, 639.3952026367188]","[141.21839904785156, 589.2250366210938]","[413.57086181640625, 682.3982543945312]","[306.0633239746094, 675.2311401367188]","[406.4036865234375, 875.9118041992188]","[313.2304992675781, 861.5775756835938]","[377.73504638671875, 1055.0909423828125]","[313.2304992675781, 1055.0909423828125]"
"[365.6067199707031, 328.1887512207031]","[379.84393310546875, 313.9515686035156]","[344.2509765625, 313.9515686035156]","[401.19970703125, 335.3073425292969]","[315.77655029296875, 335.3073425292969]","[436.7926940917969, 449.204833984375]","[273.06500244140625, 434.9676513671875]","[479.5042419433594, 577.339599609375]","[230.35340881347656, 555.9837646484375]","[550.6901245117188, 634.288330078125]","[137.8116912841797, 584.4581909179688]","[415.4369201660156, 684.1184692382812]","[308.6579895019531, 676.9998779296875]","[408.31829833984375, 890.5576782226562]","[315.77655029296875, 876.3204956054688]","[372.725341796875, 1068.5224609375]","[308.6579895019531, 1075.64111328125]"
"[365.49554443359375, 344.5539245605469]","[379.48565673828125, 330.5638427734375]","[344.5104064941406, 330.5638427734375]","[400.4707946777344, 344.5539245605469]","[316.53021240234375, 351.5489807128906]","[435.44598388671875, 456.47467041015625]","[274.5599670410156, 449.4796142578125]","[484.41131591796875, 582.385498046875]","[225.5946502685547, 561.4003295898438]","[568.3518676757812, 638.3458862304688]","[134.6590118408203, 582.385498046875]","[414.46087646484375, 694.3062133789062]","[309.5351867675781, 687.3111572265625]","[407.4658203125, 897.1625366210938]","[309.5351867675781, 883.1724853515625]","[379.48565673828125, 1086.028564453125]","[309.5351867675781, 1093.023681640625]"
"[365.37506103515625, 355.94482421875]","[379.0973815917969, 342.2225341796875]","[344.7915954589844, 342.2225341796875]","[399.6808166503906, 362.8059997558594]","[317.34698486328125, 362.8059997558594]","[433.9866027832031, 472.5845031738281]","[276.1800231933594, 465.72332763671875]","[488.8758239746094, 589.2241821289062]","[228.1519317626953, 568.6406860351562]","[578.0708618164062, 637.2522583007812]","[132.09576416015625, 582.3629760742188]","[413.40313720703125, 705.8637084960938]","[310.4858093261719, 705.8637084960938]","[413.40313720703125, 911.6984252929688]","[310.4858093261719, 904.8372192382812]","[385.95849609375, 1096.949462890625]","[310.4858093261719, 1103.810546875]"
"[365.3244323730469, 372.9679260253906]","[378.9342346191406, 359.358154296875]","[344.90972900390625, 359.358154296875]","[399.34893798828125, 379.7728271484375]","[317.6901550292969, 379.7728271484375]","[440.1783142089844, 495.45611572265625]","[276.8607482910156, 488.65118408203125]","[494.6175231933594, 604.3345336914062]","[222.42152404785156, 583.9197998046875]","[589.8860473632812, 645.1638793945312]","[127.15293884277344, 590.7246704101562]","[412.9587097167969, 726.8226928710938]","[304.0803527832031, 720.0177612304688]","[412.9587097167969, 930.9696655273438]","[304.0803527832031, 917.35986328125]","[385.7391357421875, 1114.701904296875]","[310.88525390625, 1107.89697265625]"
"[365.2480773925781, 390.97784423828125]","[378.688232421875, 377.53765869140625]","[351.8078918457031, 377.53765869140625]","[398.8484802246094, 397.6979064941406]","[318.2075500488281, 397.6979064941406]","[439.1689453125, 511.939208984375]","[277.8870849609375, 498.49908447265625]","[499.6496276855469, 612.7403564453125]","[217.40638732910156, 592.5801391601562]","[600.4507446289062, 653.0608520507812]","[123.32528686523438, 606.0203247070312]","[412.2886047363281, 740.4218139648438]","[304.7673645019531, 733.7017211914062]","[419.0086975097656, 935.3040161132812]","[304.7673645019531, 928.583984375]","[378.688232421875, 1116.74609375]","[311.4874572753906, 1110.02587890625]"
"[365.23687744140625, 392.6215515136719]","[385.3597717285156, 379.206298828125]","[351.8216552734375, 379.206298828125]","[398.7750549316406, 399.3291931152344]","[324.9910888671875, 399.3291931152344]","[439.0208740234375, 513.3590087890625]","[278.03765869140625, 499.9437255859375]","[506.09722900390625, 613.9735107421875]","[217.66893005371094, 587.1429443359375]","[600.0040893554688, 654.2192993164062]","[123.76203918457031, 607.265869140625]","[412.1903381347656, 741.4185180664062]","[304.8681640625, 741.4185180664062]","[418.89794921875, 935.9398803710938]","[298.1605529785156, 935.9398803710938]","[378.65216064453125, 1117.0458984375]","[311.5758056640625, 1117.0458984375]"
"[372.1207275390625, 373.5724182128906]","[385.7214050292969, 359.9716796875]","[351.7196350097656, 359.9716796875]","[399.3221435546875, 380.3727722167969]","[324.5181884765625, 380.3727722167969]","[440.124267578125, 495.9788818359375]","[276.9156799316406, 482.3781433105469]","[501.3275146484375, 597.9842529296875]","[222.51280212402344, 577.5831909179688]","[589.7321166992188, 659.1874389648438]","[134.108154296875, 611.5848999023438]","[406.1224670410156, 727.1909790039062]","[304.11712646484375, 720.3906860351562]","[412.9228515625, 931.2017211914062]","[297.3167724609375, 924.4014282226562]","[385.7214050292969, 1114.811279296875]","[310.91748046875, 1114.811279296875]"
"[365.23138427734375, 350.68939208984375]","[385.33599853515625, 337.2863464355469]","[351.82830810546875, 337.2863464355469]","[405.4405212402344, 357.39093017578125]","[318.3207092285156, 364.0924377441406]","[438.94818115234375, 471.31689453125]","[278.11151123046875, 457.913818359375]","[499.26190185546875, 585.2428588867188]","[231.20082092285156, 558.436767578125]","[579.6802978515625, 652.2581176757812]","[144.08094787597656, 605.3474731445312]","[412.14208984375, 705.870361328125]","[304.9176330566406, 699.1688232421875]","[405.4405212402344, 920.3192138671875]","[304.9176330566406, 906.9161987304688]","[385.33599853515625, 1094.558837890625]","[311.6191711425781, 1101.26025390625]"
"[365.5362854003906, 338.46331787109375]","[379.6168518066406, 324.38275146484375]","[351.4557189941406, 324.38275146484375]","[400.7377014160156, 345.50360107421875]","[323.2945861816406, 345.50360107421875]","[435.9391174316406, 451.1078796386719]","[281.0528869628906, 444.0675964355469]","[492.2613830566406, 563.75244140625]","[231.77085876464844, 556.712158203125]","[562.6642456054688, 641.195556640625]","[147.28746032714844, 605.994140625]","[407.7779846191406, 690.4775390625]","[309.2140197753906, 690.4775390625]","[400.7377014160156, 894.6458129882812]","[302.1737365722656, 880.5652465820312]","[386.6571350097656, 1077.693115234375]","[309.2140197753906, 1091.773681640625]"
"[364.83013916015625, 323.76641845703125]","[386.3258056640625, 309.43597412109375]","[350.4997253417969, 309.43597412109375]","[400.6562194824219, 330.931640625]","[321.8388977050781, 330.931640625]","[443.6475524902344, 445.5750427246094]","[278.84759521484375, 431.24462890625]","[493.8040466308594, 567.3836669921875]","[235.85633850097656, 545.8880004882812]","[558.2909545898438, 639.0358276367188]","[149.87376403808594, 596.0444946289062]","[407.8214416503906, 674.8618774414062]","[307.5084533691406, 674.8618774414062]","[400.6562194824219, 868.3225708007812]","[314.67364501953125, 853.9922485351562]","[379.1606140136719, 1061.783203125]","[307.5084533691406, 1068.948486328125]"
"[365.71746826171875, 314.840087890625]","[380.2007141113281, 300.3568420410156]","[351.2342224121094, 300.3568420410156]","[401.9255676269531, 329.3233337402344]","[322.2677307128906, 329.3233337402344]","[438.1336975097656, 437.94769287109375]","[278.8179931640625, 430.7060546875]","[488.8250427246094, 561.0552368164062]","[235.3682403564453, 546.572021484375]","[561.2412719726562, 626.2298583984375]","[148.46878051757812, 590.021728515625]","[409.1672058105469, 676.9212036132812]","[307.7844543457031, 669.6795654296875]","[401.9255676269531, 865.2034301757812]","[315.026123046875, 850.7201538085938]","[380.2007141113281, 1046.243896484375]","[307.7844543457031, 1053.4853515625]"
"[365.6124572753906, 321.5484619140625]","[379.8624267578125, 307.29852294921875]","[351.362548828125, 307.29852294921875]","[401.2372741699219, 328.67340087890625]","[315.73779296875, 328.67340087890625]","[436.86199951171875, 435.5477294921875]","[280.113037109375, 428.42279052734375]","[486.7366943359375, 556.6719360351562]","[237.36329650878906, 542.4220581054688]","[557.9862670898438, 627.9215087890625]","[151.8638458251953, 585.1717529296875]","[415.4871826171875, 670.6712646484375]","[308.61285400390625, 670.6712646484375]","[408.3622131347656, 870.1699829101562]","[315.73779296875, 848.7951049804688]","[379.8624267578125, 1048.293701171875]","[308.61285400390625, 1048.293701171875]"
"[365.5424499511719, 322.9101257324219]","[379.63677978515625, 308.8158264160156]","[344.4010009765625, 308.8158264160156]","[400.7782287597656, 329.957275390625]","[316.21240234375, 337.0044250488281]","[436.0140075683594, 442.71173095703125]","[280.9766540527344, 428.6174011230469]","[485.3440246582031, 562.5132446289062]","[238.69374084472656, 548.4190063476562]","[562.8627319335938, 618.8904418945312]","[147.0807647705078, 576.6076049804688]","[414.8725280761719, 675.2677001953125]","[316.21240234375, 675.2677001953125]","[407.8253479003906, 879.6351318359375]","[316.21240234375, 858.49365234375]","[379.63677978515625, 1055.813720703125]","[309.1652526855469, 1062.86083984375]"
"[365.55419921875, 331.922607421875]","[379.6747131347656, 324.86236572265625]","[351.4337463378906, 324.86236572265625]","[400.8553771972656, 338.9828186035156]","[323.1928405761719, 346.0430603027344]","[436.15655517578125, 451.94659423828125]","[280.8314208984375, 444.8863525390625]","[478.51800537109375, 564.9103393554688]","[238.4700164794922, 550.7898559570312]","[570.301025390625, 614.3319702148438]","[139.62672424316406, 579.0308227539062]","[414.97589111328125, 684.9342651367188]","[309.0723571777344, 684.9342651367188]","[407.9156494140625, 889.6810913085938]","[309.0723571777344, 868.5004272460938]","[386.73492431640625, 1066.186767578125]","[309.0723571777344, 1080.3072509765625]"
"[365.4386291503906, 356.0751953125]","[379.30230712890625, 342.2115478515625]","[351.57501220703125, 342.2115478515625]","[400.0977478027344, 356.0751953125]","[323.8477478027344, 356.0751953125]","[441.6885986328125, 466.9842529296875]","[282.2568359375, 460.052490234375]","[483.279541015625, 577.8933715820312]","[233.73411560058594, 564.0297241210938]","[580.324951171875, 619.4842529296875]","[136.68865966796875, 577.8933715820312]","[413.96136474609375, 702.6660766601562]","[309.9841003417969, 695.7341918945312]","[413.96136474609375, 903.688720703125]","[309.9841003417969, 882.893310546875]","[386.23406982421875, 1083.9158935546875]","[309.9841003417969, 1090.84765625]"
"[372.2381896972656, 365.3421630859375]","[385.9625549316406, 358.47998046875]","[351.651611328125, 351.6177673339844]","[406.54913330078125, 379.0665283203125]","[324.2028503417969, 372.204345703125]","[440.8601379394531, 488.86163330078125]","[276.16748046875, 481.99945068359375]","[495.7576599121094, 598.6566772460938]","[228.1321258544922, 578.0701293945312]","[584.9661254882812, 626.10546875]","[132.06141662597656, 584.9323120117188]","[413.4113464355469, 715.3140258789062]","[310.47845458984375, 715.3140258789062]","[420.2735290527344, 921.1797485351562]","[303.61627197265625, 907.4553833007812]","[392.82476806640625, 1099.5966796875]","[310.47845458984375, 1099.5966796875]"
"[372.0020751953125, 388.622314453125]","[385.47784423828125, 375.146484375]","[351.7883605957031, 375.146484375]","[405.6916198730469, 395.3601989746094]","[324.8367004394531, 395.3601989746094]","[439.3811340332031, 509.9046630859375]","[277.67132568359375, 496.4288635253906]","[506.7602233886719, 610.9733276367188]","[230.50596618652344, 590.7595825195312]","[601.0908813476562, 637.9249267578125]","[129.4373016357422, 590.7595825195312]","[412.42950439453125, 738.9935913085938]","[311.3608703613281, 732.2556762695312]","[425.90533447265625, 934.3929443359375]","[304.6229553222656, 927.655029296875]","[385.47784423828125, 1102.840576171875]","[311.3608703613281, 1102.840576171875]"
"[371.9408874511719, 392.87518310546875]","[385.352294921875, 379.4637756347656]","[351.82373046875, 379.4637756347656]","[405.4694519042969, 399.5809326171875]","[325.0008850097656, 399.5809326171875]","[438.9980163574219, 513.5780639648438]","[278.0608825683594, 500.1666259765625]","[506.0551452636719, 614.1637573242188]","[231.12086486816406, 594.046630859375]","[599.9351196289062, 654.3980102539062]","[137.24085998535156, 600.7523803710938]","[412.1751403808594, 741.5723266601562]","[304.8837585449219, 741.5723266601562]","[425.5865783691406, 942.7437133789062]","[304.8837585449219, 936.0380249023438]","[385.352294921875, 1103.6807861328125]","[311.5894470214844, 1103.6807861328125]"
"[371.90411376953125, 382.0592346191406]","[385.2768249511719, 375.37286376953125]","[351.84503173828125, 375.37286376953125]","[405.3359069824219, 395.43194580078125]","[325.099609375, 395.43194580078125]","[438.7677001953125, 502.4136962890625]","[278.2950744628906, 495.72735595703125]","[505.63128662109375, 609.3954467773438]","[231.4905548095703, 589.3363647460938]","[592.553955078125, 662.8863525390625]","[137.88148498535156, 609.3954467773438]","[412.02227783203125, 743.1226196289062]","[311.72686767578125, 736.436279296875]","[425.3949890136719, 930.3406982421875]","[305.04052734375, 923.6543579101562]","[385.2768249511719, 1104.18603515625]","[311.72686767578125, 1104.18603515625]"
"[372.2456970214844, 364.8143005371094]","[385.97802734375, 351.08197021484375]","[351.647216796875, 351.08197021484375]","[406.5765075683594, 371.6804504394531]","[324.1825866699219, 371.6804504394531]","[440.90728759765625, 481.53900146484375]","[282.98565673828125, 474.6728515625]","[502.7027587890625, 598.2637329101562]","[234.9225311279297, 577.6652221679688]","[578.23046875, 666.92529296875]","[145.66246032714844, 611.9959716796875]","[413.44268798828125, 721.8544921875]","[310.4502868652344, 721.8544921875]","[420.308837890625, 920.97314453125]","[303.5841369628906, 914.10693359375]","[392.84417724609375, 1099.4931640625]","[310.4502868652344, 1099.4931640625]"
"[371.4666748046875, 346.5244140625]","[385.4738464355469, 332.5172424316406]","[357.4595642089844, 332.5172424316406]","[406.48455810546875, 353.5279541015625]","[322.4416809082031, 353.5279541015625]","[441.5024108886719, 465.58514404296875]","[280.4202575683594, 451.5780334472656]","[497.5310363769531, 591.6494750976562]","[238.3987579345703, 556.6316528320312]","[560.5631713867188, 661.6852416992188]","[154.35589599609375, 605.6566772460938]","[413.4881286621094, 710.7102661132812]","[315.4381103515625, 703.7067260742188]","[413.4881286621094, 913.8139038085938]","[315.4381103515625, 892.8031616210938]","[392.4774169921875, 1081.8995361328125]","[315.4381103515625, 1088.903076171875]"
"[379.8920593261719, 332.0086364746094]","[387.0585632324219, 317.6756591796875]","[358.39263916015625, 317.6756591796875]","[408.5579833984375, 339.17510986328125]","[322.5602722167969, 339.17510986328125]","[444.390380859375, 446.6722412109375]","[286.7279052734375, 439.50579833984375]","[487.38916015625, 575.6687622070312]","[243.7290496826172, 547.0028686523438]","[544.7210083007812, 661.6664428710938]","[157.73133850097656, 604.3346557617188]","[415.72442626953125, 690.3323974609375]","[315.3938293457031, 683.1658935546875]","[408.5579833984375, 876.6607666015625]","[322.5602722167969, 862.3277587890625]","[387.0585632324219, 1062.9888916015625]","[315.3938293457031, 1062.9888916015625]"
"[373.43658447265625, 327.0966796875]","[387.86798095703125, 312.6653137207031]","[359.00518798828125, 312.6653137207031]","[409.51507568359375, 334.3123779296875]","[330.14239501953125, 334.3123779296875]","[445.59356689453125, 442.54791259765625]","[286.84820556640625, 435.33221435546875]","[481.67205810546875, 572.4304809570312]","[243.55401611328125, 550.7833251953125]","[532.1819458007812, 651.8031616210938]","[156.96563720703125, 601.2932739257812]","[416.73077392578125, 687.8816528320312]","[315.71099853515625, 680.6659545898438]","[409.51507568359375, 868.2741088867188]","[315.71099853515625, 853.8427124023438]","[380.65228271484375, 1048.6663818359375]","[315.71099853515625, 1041.4508056640625]"
"[377.92938232421875, 320.85833740234375]","[392.5417785644531, 306.2459716796875]","[356.0108337402344, 313.55218505859375]","[414.4603576660156, 328.16455078125]","[326.7860107421875, 328.16455078125]","[443.6850891113281, 437.7574462890625]","[282.94891357421875, 430.45123291015625]","[480.2160339355469, 569.2688598632812]","[239.1117401123047, 547.3502807617188]","[538.66552734375, 649.636962890625]","[151.4374237060547, 591.1874389648438]","[414.4603576660156, 686.1679077148438]","[312.1736755371094, 678.8616943359375]","[407.1541442871094, 868.8226928710938]","[319.4798583984375, 854.2102661132812]","[377.92938232421875, 1044.1712646484375]","[319.4798583984375, 1036.864990234375]"
"[376.5098876953125, 326.3531494140625]","[391.0384521484375, 311.8246154785156]","[361.9813537597656, 311.8246154785156]","[412.83123779296875, 333.617431640625]","[325.65997314453125, 333.617431640625]","[449.15264892578125, 442.58160400390625]","[282.07427978515625, 435.31732177734375]","[478.20977783203125, 573.338623046875]","[238.4886016845703, 551.5457763671875]","[536.323974609375, 653.2456665039062]","[151.31727600097656, 580.6029052734375]","[420.0955810546875, 682.3027954101562]","[318.3956604003906, 682.3027954101562]","[412.83123779296875, 878.4382934570312]","[318.3956604003906, 871.1739501953125]","[376.5098876953125, 1052.7808837890625]","[318.3956604003906, 1052.7808837890625]"
"[375.0076599121094, 335.4300842285156]","[389.3977355957031, 321.0400085449219]","[360.6175537109375, 321.0400085449219]","[410.9828186035156, 342.6251220703125]","[324.6423645019531, 342.6251220703125]","[446.9580383300781, 450.5507507324219]","[281.4721374511719, 443.355712890625]","[482.9332580566406, 580.0614624023438]","[238.3018341064453, 551.2813110351562]","[547.6886596679688, 644.8168334960938]","[137.57127380371094, 572.866455078125]","[418.1778869628906, 687.9871215820312]","[317.4472961425781, 680.7920532226562]","[410.9828186035156, 896.643310546875]","[317.4472961425781, 875.0581665039062]","[382.2026672363281, 1076.519287109375]","[317.4472961425781, 1076.519287109375]"
"[379.4786376953125, 347.9814453125]","[393.4638671875, 333.9961853027344]","[358.500732421875, 333.9961853027344]","[407.4491271972656, 354.97406005859375]","[330.5302429199219, 354.97406005859375]","[442.41229248046875, 466.8560791015625]","[288.5744934082031, 452.8708190917969]","[484.3680419921875, 592.7233276367188]","[239.62608337402344, 564.7528686523438]","[561.2869262695312, 655.656982421875]","[134.7366943359375, 571.7454223632812]","[414.4417724609375, 704.6054077148438]","[316.5450134277344, 697.6127319335938]","[414.4417724609375, 907.3915405273438]","[316.5450134277344, 893.4063110351562]","[386.47125244140625, 1089.19970703125]","[316.5450134277344, 1096.1923828125]"
